date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:01:54	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jan%202021%2011:58:06%20GMT	https://gumascargo.com/assets/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/webfonts/fa-brands-400.eot	(from https://gumascargo.com/assets/css/vendor.css)
12:01:54	433694/433694	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2020%20Jan%202023%2021:28:24%20GMT	https://gumascargo.com/assets/fonts/line-awesome.svg?v=1.1.	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/fonts/line-awesomeeb4f.svg	(from https://gumascargo.com/assets/css/vendor.css)
12:01:54	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jan%202021%2011:58:06%20GMT	https://gumascargo.com/assets/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/webfonts/fa-brands-400d41d.eot	(from https://gumascargo.com/assets/css/vendor.css)
12:01:54	78472/78472	---M--	200	added ('OK')	font/woff2	date:Wed,%2013%20Jan%202021%2011:58:06%20GMT	https://gumascargo.com/assets/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/webfonts/fa-brands-400.woff2	(from https://gumascargo.com/assets/css/vendor.css)
12:01:54	92136/92136	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Jan%202021%2011:58:06%20GMT	https://gumascargo.com/assets/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/webfonts/fa-brands-400.woff	(from https://gumascargo.com/assets/css/vendor.css)
12:01:54	136516/136516	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2013%20Jan%202021%2011:58:06%20GMT	https://gumascargo.com/assets/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/webfonts/fa-brands-400.ttf	(from https://gumascargo.com/assets/css/vendor.css)
12:01:55	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jan%202021%2011:58:06%20GMT	https://gumascargo.com/assets/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/webfonts/fa-brands-400.svg	(from https://gumascargo.com/assets/css/vendor.css)
12:01:55	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jan%202021%2011:58:06%20GMT	https://gumascargo.com/assets/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/webfonts/fa-regular-400.eot	(from https://gumascargo.com/assets/css/vendor.css)
12:01:55	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jan%202021%2011:58:06%20GMT	https://gumascargo.com/assets/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/webfonts/fa-regular-400d41d.eot	(from https://gumascargo.com/assets/css/vendor.css)
12:01:55	13588/13588	---M--	200	added ('OK')	font/woff2	date:Wed,%2013%20Jan%202021%2011:58:06%20GMT	https://gumascargo.com/assets/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/webfonts/fa-regular-400.woff2	(from https://gumascargo.com/assets/css/vendor.css)
12:01:56	16776/16776	---M--	200	added ('OK')	font/woff	date:Wed,%2013%20Jan%202021%2011:58:06%20GMT	https://gumascargo.com/assets/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/webfonts/fa-regular-400.woff	(from https://gumascargo.com/assets/css/vendor.css)
12:01:56	34052/34052	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2013%20Jan%202021%2011:58:06%20GMT	https://gumascargo.com/assets/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/webfonts/fa-regular-400.ttf	(from https://gumascargo.com/assets/css/vendor.css)
12:01:56	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jan%202021%2011:58:06%20GMT	https://gumascargo.com/assets/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/webfonts/fa-regular-400.svg	(from https://gumascargo.com/assets/css/vendor.css)
12:01:57	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jan%202021%2011:58:06%20GMT	https://gumascargo.com/assets/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/webfonts/fa-solid-900.eot	(from https://gumascargo.com/assets/css/vendor.css)
12:01:57	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2013%20Jan%202021%2011:58:06%20GMT	https://gumascargo.com/assets/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/webfonts/fa-solid-900d41d.eot	(from https://gumascargo.com/assets/css/vendor.css)
12:01:57	80252/80252	---M--	200	added ('OK')	font/woff2	date:Wed,%2013%20Jan%202021%2011:58:06%20GMT	https://gumascargo.com/assets/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/fijass/gumascargo.com/assets/webfonts/fa-solid-900.woff2	(from https://gumascargo.com/assets/css/vendor.css)
